Diff 1,Diff 2,Mean Difference,T-Statistic,p-value,Reaction Preference,adj p-value,Significance
Fuc(a1-2),Neu5Ac(a2-6),-0.5514857128333337,-1.1363928021589957,0.26397720192882995,forward,0.30818391038581106,n.s.
Fuc(a1-2),OS,0.7197376818333333,2.2798970169459256,0.07154729702491594,reverse,0.09285925784084835,n.s.
Fuc(a1-2/3),Neu5Ac(a2-3),1.267959372978261,1.3055689452511685,0.19463019554234146,reverse,0.23165740347478692,n.s.
Fuc(a1-2/3/4),Gal(b1-3),-1.0870610284027777,-9.151706389986138,3.042919295267483e-17,forward,9.280903850565824e-16,***
Fuc(a1-2/3/4),Gal(b1-3/4),-0.5669905797788461,-3.0197291815542093,0.0025918808856004267,forward,0.004616196613770103,**
Fuc(a1-2/3/4),Gal(b1-4),-0.6950538089633332,-5.621865751645188,3.2127285783160524e-08,forward,1.5678115462182336e-07,***
Fuc(a1-2/3/4),GlcNAc(b1-6),0.6322323046502731,7.316006409515181,2.9943226740215564e-12,reverse,3.1765857933098256e-11,***
Fuc(a1-3),Fuc(a1-6),-6.099743176747663,-8.388327021898974,2.3087045185473327e-13,forward,3.313670014856172e-12,***
Fuc(a1-3),Gal(b1-3),-1.4880227513947368,-4.073624074708966,0.00023462878468738144,forward,0.0005724942346372107,***
Fuc(a1-3),Gal(b1-3/4),-0.878228999715026,-6.52449083413416,5.911276777734079e-10,forward,3.6058788344177883e-09,***
Fuc(a1-3),Gal(b1-4),-0.9067602268478261,-3.972105901828699,0.00014231660255241944,forward,0.0003617213648207328,***
Fuc(a1-3),GalNAc(b1-4),-1.5094608731818182,-3.4584663631466377,0.0023515797955277074,forward,0.0043800417565554245,**
Fuc(a1-3),GlcNAc(b1-2),-5.97144766801923,-5.608387470987561,8.364489407168814e-07,forward,3.518854164395156e-06,***
Fuc(a1-3),Man(a1-3),-1.4263520416666668,-1.4273232784512924,0.28963847063503334,forward,0.3333574850705101,n.s.
Fuc(a1-3),Man(a1-3/6),-0.6295852185454546,-2.2281258624642986,0.050001101133092626,forward,0.06594739825121405,n.s.
