glycan,concentration,unit,ID,species,day,ref,genetic,aggregator
3FL,107,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LNnT,1253,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
3SL,454,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LNT,8018,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-I,334,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-II,4626,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-III,195,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LSTb,123,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LSTc,1004,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNT,600,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNT,49,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
FLNH,262,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNH,389,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
FDSLNH,235,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNH,306,umol/l,human3_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
2FL,21,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
3FL,159,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LNnT,642,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
3SL,386,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LNT,6380,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-I,288,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-II,4108,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-III,82,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LSTb,99,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LSTc,798,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNT,592,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNT,20,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
FLNH,516,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNH,897,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
FDSLNH,345,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNH,324,umol/l,human3_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
2FL,2,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
3FL,210,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LNnT,162,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
3SL,292,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LNT,2558,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-I,114,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-II,1581,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-III,19,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LSTb,60,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LSTc,218,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNT,318,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNT,14,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
FLNH,203,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNH,581,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
FDSLNH,181,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNH,113,umol/l,human3_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
2FL,6,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
3FL,238,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LNnT,205,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
3SL,299,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LNT,2413,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-I,152,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-II,2282,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-III,18,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LSTb,77,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LSTc,191,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNT,502,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNT,26,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
FLNH,159,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNH,387,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
FDSLNH,95,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNH,75,umol/l,human3_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
2FL,6,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
3FL,238,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
LNnT,205,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
3SL,299,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
LNT,2413,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-I,152,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-II,2282,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-III,18,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
LSTb,77,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
LSTc,191,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNT,502,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNT,26,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
FLNH,159,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNH,387,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
FDSLNH,95,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNH,75,umol/l,human3_d42_kellman2022,Homo_sapiens,42,https://www.nature.com/articles/s41467-022-29867-4,,
2FL,4358,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
3FL,1649,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
LNnT,480,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
3SL,6205,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
LNT,529,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-I,1644,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-II,1438,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-III,224,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
LSTb,86,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
LSTc,983,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNT,216,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNT,288,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
FLNH,59,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNH,277,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
FDSLNH,221,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNH,18,umol/l,human4_d1_kellman2022,Homo_sapiens,1,https://www.nature.com/articles/s41467-022-29867-4,,
2FL,8840,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
3FL,572,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
LNnT,951,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
3SL,4072,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
LNT,1885,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-I,3784,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-II,1916,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-III,268,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
LSTb,40,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
LSTc,570,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNT,205,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNT,157,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
FLNH,42,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNH,350,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
FDSLNH,247,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNH,62,umol/l,human4_d2_kellman2022,Homo_sapiens,2,https://www.nature.com/articles/s41467-022-29867-4,,
2FL,11257,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
3FL,321,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
LNnT,967,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
3SL,3199,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
LNT,4303,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-I,5815,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-II,2374,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-III,102,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
LSTb,162,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
LSTc,822,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNT,3183,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNT,340,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
FLNH,121,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNH,222,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
FDSLNH,157,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNH,47,umol/l,human4_d3_kellman2022,Homo_sapiens,3,https://www.nature.com/articles/s41467-022-29867-4,,
2FL,7532,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
3FL,60,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LNnT,1385,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
3SL,1143,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LNT,6697,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-I,5112,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-II,2084,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-III,158,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LSTb,69,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
LSTc,1123,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNT,2402,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNT,171,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
FLNH,334,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNH,236,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
FDSLNH,81,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNH,119,umol/l,human4_d4_kellman2022,Homo_sapiens,4,https://www.nature.com/articles/s41467-022-29867-4,,
2FL,7684,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
3FL,98,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LNnT,909,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
3SL,1119,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LNT,6032,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-I,4345,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-II,1707,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-III,161,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LSTb,66,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
LSTc,1014,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNT,2752,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNT,85,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
FLNH,530,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNH,439,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
FDSLNH,127,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNH,218,umol/l,human4_d7_kellman2022,Homo_sapiens,7,https://www.nature.com/articles/s41467-022-29867-4,,
2FL,9757,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
3FL,66,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LNnT,498,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
3SL,1041,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LNT,5861,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-I,3498,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-II,1473,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-III,132,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LSTb,70,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
LSTc,572,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNT,2709,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNT,52,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
FLNH,810,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNH,581,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
FDSLNH,64,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
DSLNH,556,umol/l,human4_d14_kellman2022,Homo_sapiens,14,https://www.nature.com/articles/s41467-022-29867-4,,
2FL,7947,umol/l,human4_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
3FL,90,umol/l,human4_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LNnT,266,umol/l,human4_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
3SL,1202,umol/l,human4_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LNT,2533,umol/l,human4_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-I,1418,umol/l,human4_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-II,926,umol/l,human4_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LNFP-III,63,umol/l,human4_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LSTb,56,umol/l,human4_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
LSTc,287,umol/l,human4_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
DFLNT,1916,umol/l,human4_d28_kellman2022,Homo_sapiens,28,https://www.nature.com/articles/s41467-022-29867-4,,
